Filename,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,mol_MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip^2/V,ACxDN^.5/SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo/w,QPlogS,CIQPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,QPlogKhsa,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,PSA,#NandO,RuleOfFive,#ringatoms,#in34,#in56,#noncon,#nonHatm,RuleOfThree,Jm
DB08895,1,0,0,0,1,4,0,-2,312.374,12.733,549.563,229.649,169.309,150.605,0,988.032,1,7,0.1640886,0.0127374,0.8729618,32.257,9.955,18.118,12.814,0.976,-3.239,-3.738,-2.931,145.331,-1.159,108.488,-3.725,8.687,0.722,2,-0.51,3,71.363,0,28.641,91.567,7,0,15,0,15,5,23,0,0.034
DB08896,2,0,0,0,1,5,0,-1,482.821,8.999,771.756,97.451,137.339,337.872,199.094,1326.325,3,6,0.0610639,0.0134658,0.7564578,46.942,14.282,24.942,15.599,4.303,-7.216,-6.891,-5.71,338.874,-0.849,2842.59,-2.38,9.096,0.802,2,0.359,1,100,142.693,20.537,104.389,7,0,18,0,18,0,33,1,0
DB08899,2,0,0,0,0,2,0,-1,464.437,6.92,733.454,210.044,158.943,165.668,198.799,1311.579,1,7,0.0365122,0.0095439,0.7900516,46.633,12.447,22.215,11.68,4.419,-8.544,-7.807,-5.719,308.068,-0.767,1700.818,-3.673,9.29,1.61,1,0.697,1,100,144.065,0,100.857,6,0,17,0,17,1,32,1,0
DB08901,1,2,0,0,0,6,0,1,532.567,6.047,914.163,313.749,106.178,400.402,93.834,1632.884,1,9.5,0.0223908,0.010392,0.7335759,59.165,17.127,27.018,14.896,4.521,-6.197,-5.471,-9.205,60.648,-0.086,95.609,-5.615,8.851,1.274,6,0.828,2,72.365,93.834,0,77.842,7,1,27,0,27,4,39,1,0
DB08903,4,1,0,0,0,9,0,2,555.513,1.161,821.344,237.429,15.011,491.674,77.23,1569.27,1,3.75,0.0008591,0.0045657,0.7951307,55.565,17.158,22.195,8.342,7.849,-7.525,-9.601,-7.918,1780.134,0.451,2703.98,-1.263,8.56,1.133,5,1.802,1,100,0,0,32.376,4,2,26,0,26,0,37,1,0.001
DB08905,0,0,0,0,0,1,0,0,302.413,3.224,529.924,384.659,140.306,4.959,0,974.619,1,4.75,0.0106681,0.0089636,0.8971016,32.256,8.71,14.589,7.905,2.626,-4.102,-3.648,-3.221,462.788,-0.659,215.113,-3.992,9.461,0.426,4,0.338,3,90.024,0,0,76.723,3,0,17,0,17,13,22,0,0.002
DB08906,0,0,0,0,0,5,1,-1,538.578,6.351,722.495,288.039,113.871,209.293,111.292,1425.541,1,8.2,0.0282963,0.0113496,0.8478451,49.684,13.46,23.431,12.134,4.687,-6.019,-7.416,-4.992,824.255,-0.521,1634.099,-2.401,9.718,0.976,3,0.658,3,93.623,88.072,0,102.236,6,1,22,0,22,12,37,1,0.002
DB08907,1,0,0,0,0,7,0,-2,444.517,5.018,742.083,206.422,166.369,295.398,73.894,1341.097,4,8.5,0.0187749,0.0229085,0.7925364,45.843,14.8,26.347,17.359,3.198,-5.695,-5.739,-6.298,261.951,-1.443,295.328,-2.873,8.933,0.855,9,0.195,3,88.951,46.831,0,93.633,5,0,23,0,23,5,31,1,0.001
DB08908,4,0,0,0,0,3,2,-1,144.127,0.001,386.928,229.378,133.217,24.333,0,577.218,0,4,0,0,0.8664864,15.252,4.322,6.412,5,0.219,-0.967,-0.278,-3.808,540.262,-0.8,254.289,-3.601,11.167,1.079,0,-0.904,3,77.139,0,0,75.761,4,0,0,0,0,0,10,0,3.901
DB08909,8,0,0,0,0,17,3,-2,530.66,4.581,1010.657,310.372,145.85,554.435,0,1858.868,0,6,0.01129,0,0.7234253,62.617,21.121,24.352,9.075,8.14,-9.46,-8.638,-8.651,410.022,-2.319,188.73,-0.622,9.584,-0.115,6,1.687,1,95.455,0,0,103.273,6,2,18,0,18,0,39,1,0
DB08910,0,0,0,0,0,1,0,-2,273.248,6.886,465.644,90.336,238.645,136.663,0,797.382,2,6,0.0594593,0.0182227,0.8930772,26.42,8.845,15.982,12.011,0.292,-2.755,-3.147,-3.914,54.054,-1.492,21.12,-5.34,8.695,1.177,4,-0.294,2,59.67,0,0,151.874,7,0,15,0,15,3,20,0,0.002
DB08911,1,0,0,0,0,3,0,-1,615.402,5.049,802.057,338.835,130.089,209.704,123.428,1508.777,1,8.5,0.0168989,0.0105978,0.7931892,54.304,15.239,25.047,13.179,4.985,-7.673,-9.457,-5.878,578.446,-0.693,1298.743,-2.89,8.62,1.054,1,0.872,1,92.616,39.824,0,122.976,9,1,25,3,22,3,37,1,0
DB08912,1,0,0,0,0,5,0,-2,519.559,6.309,796.861,194.886,153.408,333.619,114.947,1441.683,3,8.5,0.027609,0.0184755,0.7745132,51.518,15.487,27.215,16.653,4.248,-7.196,-7.62,-6.772,347.639,-1.161,673.045,-2.692,8.756,1.426,3,0.564,1,84.344,89.95,0,103.78,7,1,23,0,23,0,35,1,0
DB08916,0,1,0,0,0,8,1,1,485.945,6.348,786.76,384.462,88.353,215.844,98.101,1435.066,2,9.45,0.0280765,0.0169865,0.7820549,48.202,14.431,24.457,14.189,3.698,-4.979,-5.224,-6.814,358.881,-0.242,623.135,-3.682,8.416,1.246,4,0.284,3,94.324,39.351,0,94.946,8,0,21,0,21,4,34,0,0.001
DB08918,0,1,0,0,1,5,1,1,246.352,5.032,515.365,275.536,78.499,161.33,0,899.122,2,4,0.0281622,0.0109764,0.8741693,28.159,8.773,14.166,9.637,1.593,-1.577,-1.077,-3.689,324.115,-0.024,228.131,-3.98,9.3,-0.123,3,-0.269,3,81.21,0,17.298,47.831,3,0,9,3,6,3,18,0,0.683
